ref_id,site_code,service_date,category,sub_category,status_note,amount,comment
857262,FFX-03,2026-03-22,Renewal,Priority,Closed,780.83,prefixed
722423,LOU-09,2026-03-16,REF NOTE: Intake,Standard,Reviewed,258.28,prefixed
253491,BAL-11,2026-03-08,REF NOTE: Intake,Priority,Verified,909.31,prefixed
690324,LOU-09,2026-03-29,Appeal,Standard,Open,410.6,first pass
412613,LOU-09,2026-03-22,Renewal,Priority,Open,995.9,first pass
486731,BAL-11,2026-03-06,Appeal,Priority,Escalated,424.15,first pass
224126,LOU-09,2026-03-08,REF NOTE: Intake,Standard,Reviewed,607.43,prefixed
852174,ARL-07,2026-03-11,Appeal,Standard,Closed,845.31,first pass
979889,LOU-09,2026-03-18,Renewal,Priority,Closed,818.45,unique
272179,BAL-11,2026-03-31,Renewal,Standard,,983.84,bare
396891,FFX-03,2026-03-27,REF NOTE: Intake,Standard,Open,564.41,bare
481762,STL-02,2026-03-25,Appeal,Priority,Reviewed,24.77,bare
700975,LOU-09,2026-03-31,Renewal,Standard,,128.98,prefixed
540496,BAL-11,2026-03-31,Intake,Priority,Reviewed,168.85,bare
174616,BAL-11,2026-03-12,Appeal,Priority,,113.88,bare
885314,ARL-07,2026-03-25,Renewal,Standard,Closed,153.36,first pass
211826,BAL-11,2026-03-16,REF NOTE: Intake,Priority,Escalated,295.5,unique
880513,BAL-11,2026-03-31,Renewal,Standard,Verified,730.02,first pass
720582,ARL-07,2026-03-27,REF NOTE: Intake,Priority,Verified,644.41,first pass
612977,STL-02,2026-03-04,Renewal,Priority,Closed,884.3,bare
738074,BAL-11,2026-03-14,Appeal,Standard,Open,369.32,first pass
426543,ARL-07,2026-03-05,Renewal,Priority,Verified,706.78,unique
385521,STL-02,2026-03-22,Renewal,Standard,,187.52,bare
990885,BAL-11,2026-03-29,Renewal,Priority,,578.86,unique
875353,ARL-07,2026-03-23,Intake,Standard,Reviewed,549.07,bare
242309,LOU-09,2026-03-18,REF NOTE: Intake,Standard,,429.43,unique
789148,FFX-03,2026-03-13,Appeal,Standard,Escalated,323.77,unique
217084,ARL-07,2026-03-30,Appeal,Priority,Escalated,243.52,first pass
257492,BAL-11,2026-03-15,Intake,Standard,,460.15,bare
819768,LOU-09,2026-03-31,Intake,Priority,Escalated,257.85,prefixed
824142,FFX-03,2026-03-21,Renewal,Standard,Verified,446.55,prefixed
757038,STL-02,2026-03-14,REF NOTE: Intake,Priority,,629.3,bare
314725,FFX-03,2026-03-11,REF NOTE: Intake,Priority,Verified,539.42,prefixed
242688,LOU-09,2026-03-09,REF NOTE: Intake,Priority,Reviewed,91.94,prefixed
508106,FFX-03,2026-03-14,Renewal,Standard,Escalated,806.81,bare
832882,STL-02,2026-03-17,Renewal,Priority,,775.25,bare
893569,STL-02,2026-03-11,Intake,Priority,Open,89.8,bare
871285,STL-02,2026-03-08,Intake,Priority,Reviewed,2.76,prefixed
317976,LOU-09,2026-03-15,Intake,Priority,Escalated,177.34,unique
479775,LOU-09,2026-03-11,Appeal,Priority,Closed,357.18,prefixed
557571,ARL-07,2026-03-30,Appeal,Standard,,374.8,prefixed
323600,FFX-03,2026-03-14,REF NOTE: Intake,Priority,,428,first pass
262666,ARL-07,2026-03-17,Intake,Standard,Reviewed,421.11,unique
106994,ARL-07,2026-03-10,REF NOTE: Intake,Standard,Escalated,563.17,bare
818477,FFX-03,2026-03-27,Intake,Standard,Escalated,460.17,prefixed
226301,STL-02,2026-03-27,Intake,Standard,Reviewed,251.31,prefixed
905114,STL-02,2026-03-22,Intake,Priority,Escalated,726.01,bare
894893,STL-02,2026-03-08,Intake,Standard,Reviewed,858.8,bare
257814,FFX-03,2026-03-28,REF NOTE: Intake,Priority,Open,377.78,bare
442758,BAL-11,2026-03-07,REF NOTE: Intake,Priority,Verified,742.51,unique
230171,STL-02,2026-03-20,Renewal,Standard,Verified,776.98,unique
319000,ARL-07,2026-03-15,REF NOTE: Intake,Priority,,928.2,bare
173185,LOU-09,2026-03-26,Renewal,Priority,Escalated,586.38,bare
190621,STL-02,2026-03-16,Renewal,Priority,Escalated,773.75,first pass
759982,STL-02,2026-03-17,Intake,Priority,Escalated,676.64,unique
794185,BAL-11,2026-03-06,Renewal,Priority,,280.78,prefixed
358410,LOU-09,2026-03-13,Renewal,Priority,Escalated,634.66,bare
891441,STL-02,2026-03-11,REF NOTE: Intake,Standard,Open,946.9,first pass
669217,ARL-07,2026-03-16,Renewal,Priority,Closed,996.71,prefixed
607539,FFX-03,2026-03-28,Appeal,Priority,Escalated,499.07,first pass
256963,BAL-11,2026-03-04,Intake,Standard,Verified,393.68,prefixed
422211,FFX-03,2026-03-29,Renewal,Standard,Open,267.99,prefixed
103471,FFX-03,2026-03-20,Intake,Standard,Reviewed,945.14,first pass
205346,ARL-07,2026-03-15,REF NOTE: Intake,Priority,Verified,869.71,prefixed
252814,LOU-09,2026-03-07,Renewal,Standard,Reviewed,219.15,unique
858497,ARL-07,2026-03-25,Renewal,Priority,Verified,787.1,prefixed
714672,FFX-03,2026-03-23,Appeal,Standard,Reviewed,267.67,first pass
483701,STL-02,2026-03-18,REF NOTE: Intake,Priority,Reviewed,187.25,prefixed
359056,LOU-09,2026-03-08,Appeal,Standard,Reviewed,928.32,prefixed
345596,STL-02,2026-03-08,REF NOTE: Intake,Priority,Verified,185.29,prefixed
644011,BAL-11,2026-03-09,Renewal,Standard,Verified,167.51,unique
844586,STL-02,2026-03-26,Appeal,Standard,Reviewed,849.93,unique
137929,BAL-11,2026-03-25,Appeal,Standard,Escalated,531.92,unique
552091,FFX-03,2026-03-23,REF NOTE: Intake,Standard,Escalated,635.09,prefixed
630702,LOU-09,2026-03-08,Renewal,Priority,Closed,223.1,bare
154939,FFX-03,2026-03-06,Appeal,Standard,,976.42,bare
839855,LOU-09,2026-03-18,Intake,Standard,Closed,248.58,prefixed
315897,BAL-11,2026-03-17,Renewal,Standard,Reviewed,387,unique
914949,STL-02,2026-03-28,Intake,Standard,,11.62,first pass
274598,BAL-11,2026-03-04,Intake,Priority,Escalated,164.69,bare
283482,BAL-11,2026-03-18,Appeal,Standard,Reviewed,447.24,bare
218961,LOU-09,2026-03-21,REF NOTE: Intake,Priority,Open,441.55,unique
102430,FFX-03,2026-03-29,Intake,Priority,Open,904.48,first pass
502849,LOU-09,2026-03-25,Appeal,Priority,Verified,686.57,bare
599712,STL-02,2026-03-22,Appeal,Priority,Open,812.46,prefixed
483474,LOU-09,2026-03-19,Renewal,Priority,Closed,355.14,first pass
895410,BAL-11,2026-03-05,Renewal,Priority,Verified,291.22,bare
718582,FFX-03,2026-03-06,Intake,Priority,Escalated,365.81,unique
764065,BAL-11,2026-03-31,REF NOTE: Intake,Standard,Closed,208.33,prefixed
422856,FFX-03,2026-03-25,Appeal,Standard,,697.47,unique
667444,ARL-07,2026-03-13,Renewal,Priority,Reviewed,309.47,prefixed
384622,STL-02,2026-03-15,Appeal,Standard,Escalated,122.99,prefixed
691808,LOU-09,2026-03-30,Renewal,Standard,,428.44,first pass
933561,BAL-11,2026-03-16,Intake,Standard,Closed,929.37,unique
735001,BAL-11,2026-03-16,Appeal,Priority,Escalated,11.18,prefixed
621011,STL-02,2026-03-06,Intake,Priority,Open,186.91,unique
926304,BAL-11,2026-03-08,Intake,Priority,,262.64,unique
970769,BAL-11,2026-03-29,Appeal,Priority,Closed,502.17,unique
818918,BAL-11,2026-03-19,Intake,Standard,Verified,779.15,bare
849567,ARL-07,2026-03-23,Appeal,Priority,Closed,270.15,first pass
867610,BAL-11,2026-03-06,Appeal,Standard,Open,85.67,unique
601983,BAL-11,2026-03-22,Intake,Priority,,793.03,bare
221470,ARL-07,2026-03-06,Renewal,Priority,Verified,722.83,unique
252907,FFX-03,2026-03-22,Intake,Standard,Escalated,585.59,prefixed
787827,BAL-11,2026-03-14,Intake,Standard,Verified,478.53,bare
599262,STL-02,2026-03-08,Appeal,Priority,Verified,85.56,prefixed
429141,ARL-07,2026-03-11,Appeal,Standard,,728.75,bare
894237,BAL-11,2026-03-22,REF NOTE: Intake,Standard,,440.83,prefixed
361454,ARL-07,2026-03-04,Renewal,Standard,Open,230.05,bare
790693,BAL-11,2026-03-19,Renewal,Standard,Verified,180.97,first pass
456917,ARL-07,2026-03-31,Appeal,Priority,Open,818.42,first pass
699129,STL-02,2026-03-06,REF NOTE: Intake,Standard,,289.46,first pass
491369,LOU-09,2026-03-15,Intake,Priority,,434.84,bare
657860,LOU-09,2026-03-22,Intake,Priority,Closed,382.16,first pass
775864,FFX-03,2026-03-07,Renewal,Standard,Open,475.43,prefixed
195898,BAL-11,2026-03-30,REF NOTE: Intake,Standard,Verified,540.42,first pass
949591,STL-02,2026-03-19,REF NOTE: Intake,Priority,,302.54,unique
437182,LOU-09,2026-03-26,Appeal,Standard,Closed,531.74,unique
435671,ARL-07,2026-03-18,Renewal,Standard,Escalated,643.34,first pass
982965,LOU-09,2026-03-31,Appeal,Standard,Verified,131.36,unique
460541,ARL-07,2026-03-04,Intake,Priority,,724.59,unique
955757,BAL-11,2026-03-13,REF NOTE: Intake,Standard,Closed,504.62,unique
174982,BAL-11,2026-03-23,REF NOTE: Intake,Priority,Closed,167.35,unique
195926,BAL-11,2026-03-18,Appeal,Priority,,856.8,bare
646758,STL-02,2026-03-25,Appeal,Priority,Open,606.17,first pass
208278,LOU-09,2026-03-19,Intake,Standard,,56.83,bare
336454,LOU-09,2026-03-16,Renewal,Priority,,555.37,unique
107735,LOU-09,2026-03-31,Renewal,Priority,,708.84,unique
629991,LOU-09,2026-03-09,Appeal,Priority,Verified,464.38,unique
456127,ARL-07,2026-03-24,Intake,Priority,,214.4,prefixed
743646,BAL-11,2026-03-28,REF NOTE: Intake,Priority,Open,67.67,unique
528154,LOU-09,2026-03-12,REF NOTE: Intake,Priority,Closed,35.74,unique
818577,STL-02,2026-03-10,Appeal,Priority,Open,818.14,first pass
323038,BAL-11,2026-03-15,REF NOTE: Intake,Priority,Closed,449.68,unique
173121,BAL-11,2026-03-18,Renewal,Standard,Verified,309.55,first pass
223136,LOU-09,2026-03-30,Intake,Priority,,153.05,first pass
946598,STL-02,2026-03-06,Renewal,Standard,Verified,450.77,unique
431610,LOU-09,2026-03-16,Renewal,Standard,Reviewed,737.17,bare
654622,ARL-07,2026-03-25,Renewal,Standard,Escalated,697.57,first pass
608488,FFX-03,2026-03-25,REF NOTE: Intake,Standard,Open,152.08,unique
227064,STL-02,2026-03-26,REF NOTE: Intake,Standard,Reviewed,713.39,unique
627690,FFX-03,2026-03-17,REF NOTE: Intake,Standard,,206.92,unique
667992,ARL-07,2026-03-11,Intake,Priority,Verified,397.69,bare
151020,BAL-11,2026-03-29,Renewal,Priority,Closed,42.27,unique
164803,BAL-11,2026-03-04,Renewal,Priority,Escalated,655.15,first pass
721512,ARL-07,2026-03-11,Intake,Priority,Verified,520.71,unique
452279,STL-02,2026-03-10,REF NOTE: Intake,Standard,Open,592.05,bare
231700,FFX-03,2026-03-04,Renewal,Priority,Closed,36.85,bare
137160,BAL-11,2026-03-04,REF NOTE: Intake,Priority,Verified,916.04,first pass
873595,FFX-03,2026-03-15,Appeal,Standard,,284.82,bare
840404,ARL-07,2026-03-31,Renewal,Standard,Open,221.58,first pass
221297,ARL-07,2026-03-16,Renewal,Priority,Reviewed,745.16,unique
981073,STL-02,2026-03-24,Renewal,Standard,Open,998.38,unique
650344,ARL-07,2026-03-22,Appeal,Standard,Closed,782.9,bare
940122,FFX-03,2026-03-24,Intake,Priority,Escalated,672.61,first pass
444177,LOU-09,2026-03-10,Renewal,Standard,,270.49,first pass
749663,LOU-09,2026-03-18,REF NOTE: Intake,Standard,Closed,745.18,prefixed
273893,BAL-11,2026-03-13,REF NOTE: Intake,Standard,Verified,63.26,prefixed
524126,ARL-07,2026-03-10,Renewal,Priority,Closed,228.46,first pass
904568,FFX-03,2026-03-28,Appeal,Priority,,728.91,first pass
985573,ARL-07,2026-03-24,Intake,Priority,Open,596.79,unique
196825,FFX-03,2026-03-20,REF NOTE: Intake,Priority,,947.44,first pass
966014,BAL-11,2026-03-31,Intake,Priority,Open,490.44,first pass
787872,BAL-11,2026-03-15,REF NOTE: Intake,Standard,,502.21,prefixed
941918,BAL-11,2026-03-25,Intake,Priority,Verified,471.36,first pass
138133,BAL-11,2026-03-30,Intake,Standard,Escalated,840.08,first pass
956623,STL-02,2026-03-25,Appeal,Priority,Closed,388.04,bare
446672,LOU-09,2026-03-17,Appeal,Standard,Reviewed,617.47,prefixed
419527,BAL-11,2026-03-19,Appeal,Standard,Reviewed,920.76,bare
826414,FFX-03,2026-03-15,Intake,Standard,Reviewed,315.01,unique
956945,FFX-03,2026-03-25,Appeal,Standard,Escalated,844.31,first pass
932321,LOU-09,2026-03-07,Intake,Standard,,5.85,bare
926133,FFX-03,2026-03-15,REF NOTE: Intake,Priority,Escalated,550.1,bare
112977,ARL-07,2026-03-04,Renewal,Priority,Reviewed,328.48,unique
407043,STL-02,2026-03-28,Renewal,Priority,Closed,639.7,unique
534197,STL-02,2026-03-24,Appeal,Priority,Verified,34.99,bare
368015,BAL-11,2026-03-21,Renewal,Priority,Reviewed,557.37,first pass
226908,ARL-07,2026-03-07,Intake,Priority,Open,567.5,bare
285248,ARL-07,2026-03-29,Appeal,Standard,,526.91,bare
540609,STL-02,2026-03-11,Intake,Priority,Verified,632.21,first pass
462195,ARL-07,2026-03-18,Renewal,Priority,Open,649.09,unique
375857,BAL-11,2026-03-19,Renewal,Standard,Escalated,880,bare
929361,FFX-03,2026-03-04,Intake,Standard,Open,188.87,first pass
453171,STL-02,2026-03-15,Intake,Standard,Escalated,519.63,prefixed
332928,ARL-07,2026-03-06,Appeal,Standard,Reviewed,518.55,first pass
604389,FFX-03,2026-03-22,Intake,Standard,Escalated,952.95,prefixed
166444,FFX-03,2026-03-25,REF NOTE: Intake,Priority,Open,203.51,unique
437571,FFX-03,2026-03-11,REF NOTE: Intake,Standard,Escalated,568.11,prefixed
782422,BAL-11,2026-03-14,Renewal,Standard,Verified,535.11,first pass
759537,FFX-03,2026-03-30,Intake,Priority,,405.82,unique
264098,FFX-03,2026-03-19,Renewal,Priority,Escalated,781.54,first pass
916536,STL-02,2026-03-19,Appeal,Standard,Reviewed,42.9,prefixed
756779,STL-02,2026-03-21,Renewal,Priority,Closed,286.1,prefixed
935848,LOU-09,2026-03-31,Appeal,Priority,Escalated,248.85,unique
620511,LOU-09,2026-03-22,Intake,Priority,Open,677,prefixed
275717,FFX-03,2026-03-06,Renewal,Priority,Escalated,562.34,first pass
615755,LOU-09,2026-03-12,Intake,Priority,Escalated,137.5,first pass
606897,STL-02,2026-03-25,Renewal,Standard,Closed,219.02,unique
720558,BAL-11,2026-03-15,Appeal,Standard,Open,335.76,bare
271967,FFX-03,2026-03-04,Appeal,Priority,Verified,919.67,prefixed
997313,BAL-11,2026-03-05,Renewal,Standard,Verified,34.98,unique
483595,FFX-03,2026-03-14,Appeal,Priority,Open,851.55,first pass
947390,STL-02,2026-03-07,Renewal,Priority,,43.06,prefixed
715744,FFX-03,2026-03-23,REF NOTE: Intake,Standard,,528.51,first pass
317170,ARL-07,2026-03-06,Renewal,Priority,Closed,354.13,bare
680944,FFX-03,2026-03-20,Appeal,Standard,Verified,270.47,first pass
515436,BAL-11,2026-03-29,Renewal,Standard,Closed,559,first pass
216820,STL-02,2026-03-10,Renewal,Standard,Open,144.08,unique
572976,BAL-11,2026-03-26,Appeal,Standard,Reviewed,726.3,unique
613043,FFX-03,2026-03-20,Renewal,Standard,Closed,589.28,bare
796070,ARL-07,2026-03-23,REF NOTE: Intake,Priority,Reviewed,489.48,unique
368565,FFX-03,2026-03-04,Appeal,Priority,Open,685.24,first pass
440955,STL-02,2026-03-29,Renewal,Priority,Open,416.73,unique
582318,ARL-07,2026-03-13,Appeal,Standard,,500.97,bare
749362,STL-02,2026-03-31,Appeal,Priority,,430.35,unique
582634,FFX-03,2026-03-06,Renewal,Standard,Escalated,436.36,prefixed
927290,ARL-07,2026-03-26,Appeal,Priority,Escalated,11.39,unique
278072,STL-02,2026-03-25,REF NOTE: Intake,Priority,Verified,106.58,bare
931048,BAL-11,2026-03-09,Renewal,Standard,Reviewed,743.48,unique
464288,BAL-11,2026-03-09,Intake,Priority,,643.51,unique
216084,FFX-03,2026-03-16,Renewal,Standard,Verified,881.63,bare
647108,LOU-09,2026-03-20,Appeal,Standard,Closed,282.33,bare
245305,STL-02,2026-03-15,REF NOTE: Intake,Priority,Open,676.46,prefixed
765856,STL-02,2026-03-05,REF NOTE: Intake,Priority,Closed,535.91,first pass
686383,FFX-03,2026-03-21,Intake,Standard,Open,138.41,unique
557480,FFX-03,2026-03-25,Appeal,Standard,Reviewed,917.69,first pass
325602,BAL-11,2026-03-20,Intake,Standard,Closed,420.92,bare
746988,BAL-11,2026-03-08,REF NOTE: Intake,Priority,Escalated,101.64,prefixed
707070,LOU-09,2026-03-09,REF NOTE: Intake,Priority,Verified,562.52,unique
427640,LOU-09,2026-03-18,REF NOTE: Intake,Priority,Open,170.06,unique
183606,LOU-09,2026-03-07,REF NOTE: Intake,Standard,Verified,620,unique
413514,BAL-11,2026-03-10,Appeal,Standard,Escalated,525.57,first pass
102497,ARL-07,2026-03-14,Renewal,Priority,Reviewed,302.85,unique
560458,STL-02,2026-03-07,Intake,Standard,Open,476.68,bare
832226,LOU-09,2026-03-14,REF NOTE: Intake,Standard,Verified,781.34,unique
910349,STL-02,2026-03-10,Intake,Standard,Reviewed,57.78,bare
573519,BAL-11,2026-03-26,REF NOTE: Intake,Priority,Closed,971.54,prefixed
479698,ARL-07,2026-03-16,Intake,Standard,,440.23,unique
204885,STL-02,2026-03-23,Appeal,Standard,Verified,29.79,bare
295228,STL-02,2026-03-30,Renewal,Standard,Verified,222.48,unique
909638,LOU-09,2026-03-07,Renewal,Standard,Reviewed,133.3,first pass
534453,STL-02,2026-03-08,Renewal,Standard,Reviewed,861.77,prefixed
314161,FFX-03,2026-03-20,Intake,Standard,Closed,642.78,unique
520302,LOU-09,2026-03-08,Intake,Priority,Escalated,700.26,unique
458576,LOU-09,2026-03-22,Renewal,Standard,Open,85.15,bare
908436,FFX-03,2026-03-12,REF NOTE: Intake,Standard,,133.3,bare
267745,FFX-03,2026-03-04,Intake,Standard,Escalated,851.22,prefixed
918871,LOU-09,2026-03-15,Intake,Priority,Open,920.46,unique
638921,FFX-03,2026-03-23,Appeal,Standard,Escalated,254.02,unique
341703,ARL-07,2026-03-07,Intake,Priority,Verified,921.76,unique
334116,BAL-11,2026-03-14,Appeal,Priority,Closed,460.17,unique
492950,LOU-09,2026-03-20,REF NOTE: Intake,Standard,,385.94,unique
770376,STL-02,2026-03-25,Intake,Priority,Escalated,501.16,prefixed
247361,ARL-07,2026-03-09,Appeal,Priority,Reviewed,577.47,first pass
279596,STL-02,2026-03-16,Renewal,Priority,Reviewed,946.12,prefixed
271164,BAL-11,2026-03-23,Intake,Standard,Reviewed,19.24,first pass
460438,FFX-03,2026-03-09,REF NOTE: Intake,Standard,Verified,115.6,prefixed
590234,LOU-09,2026-03-24,REF NOTE: Intake,Priority,Escalated,982.01,bare
736572,ARL-07,2026-03-06,Appeal,Priority,,821.3,bare
423531,FFX-03,2026-03-07,Intake,Priority,Reviewed,366.54,prefixed
339127,BAL-11,2026-03-07,REF NOTE: Intake,Priority,Reviewed,303.41,prefixed
269173,ARL-07,2026-03-17,Appeal,Priority,Open,614.24,unique
540711,FFX-03,2026-03-17,Renewal,Standard,Escalated,220.8,bare
387047,LOU-09,2026-03-05,Intake,Standard,Verified,325.59,unique
856235,FFX-03,2026-03-16,Intake,Priority,,535.1,prefixed
433935,STL-02,2026-03-23,Renewal,Priority,Closed,457.73,bare
471675,BAL-11,2026-03-05,Renewal,Priority,,864.2,bare
683017,FFX-03,2026-03-17,Renewal,Priority,Reviewed,173.37,first pass
958174,LOU-09,2026-03-13,REF NOTE: Intake,Standard,Open,200.31,first pass
958350,BAL-11,2026-03-13,Renewal,Priority,Open,998.86,first pass
868174,LOU-09,2026-03-06,Appeal,Priority,Open,771.28,first pass
285881,ARL-07,2026-03-19,Appeal,Priority,Closed,61.57,unique
142388,BAL-11,2026-03-09,Renewal,Standard,Verified,637.27,prefixed
677133,FFX-03,2026-03-31,Intake,Priority,Closed,972.22,bare
840319,FFX-03,2026-03-27,Renewal,Standard,Reviewed,369.92,first pass
429029,FFX-03,2026-03-08,Intake,Standard,Open,820.35,unique
548710,BAL-11,2026-03-29,Renewal,Priority,Closed,753.9,unique
691584,STL-02,2026-03-28,Intake,Standard,Closed,698.23,first pass
989964,STL-02,2026-03-04,Appeal,Priority,Reviewed,924.56,bare
723878,ARL-07,2026-03-14,REF NOTE: Intake,Standard,Open,864.99,unique
286171,LOU-09,2026-03-08,REF NOTE: Intake,Standard,Closed,137.95,first pass
349926,BAL-11,2026-03-18,REF NOTE: Intake,Standard,Closed,827.7,first pass
367009,FFX-03,2026-03-04,Intake,Priority,,534.57,unique
897522,STL-02,2026-03-25,REF NOTE: Intake,Standard,Closed,235.75,prefixed
200724,LOU-09,2026-03-26,Renewal,Standard,Open,765.63,unique
701716,FFX-03,2026-03-31,Appeal,Standard,Reviewed,59.1,bare
525701,ARL-07,2026-03-20,Renewal,Standard,,304.87,prefixed
550138,ARL-07,2026-03-31,Renewal,Priority,,317.31,bare
396177,BAL-11,2026-03-22,Appeal,Standard,Verified,161.33,unique
338308,BAL-11,2026-03-07,Renewal,Standard,Escalated,926.4,unique
423579,ARL-07,2026-03-27,Intake,Priority,Escalated,674.44,first pass
173318,FFX-03,2026-03-05,Renewal,Standard,Open,582.54,bare
182041,LOU-09,2026-03-08,REF NOTE: Intake,Priority,Reviewed,135.36,unique
529353,FFX-03,2026-03-13,Intake,Priority,Reviewed,68.96,first pass
694434,FFX-03,2026-03-10,REF NOTE: Intake,Standard,Escalated,303.77,bare
668398,LOU-09,2026-03-17,Renewal,Priority,Escalated,784.06,unique
776137,FFX-03,2026-03-29,Intake,Standard,Escalated,32.36,unique
885713,FFX-03,2026-03-31,REF NOTE: Intake,Standard,Escalated,489.54,bare
463291,FFX-03,2026-03-06,Intake,Standard,Open,368.35,bare
952506,BAL-11,2026-03-07,Appeal,Priority,Closed,377.67,unique
720702,STL-02,2026-03-30,Appeal,Standard,Open,760,prefixed
183082,STL-02,2026-03-09,REF NOTE: Intake,Standard,,182.57,unique
217649,FFX-03,2026-03-16,Appeal,Priority,Open,583.04,bare
340460,BAL-11,2026-03-25,Appeal,Priority,Reviewed,603.07,unique
169645,BAL-11,2026-03-31,Renewal,Standard,,735.66,first pass
701685,LOU-09,2026-03-26,Appeal,Priority,,171.97,bare
638780,LOU-09,2026-03-29,Appeal,Standard,Closed,790.78,bare
849514,BAL-11,2026-03-15,REF NOTE: Intake,Standard,Open,570.45,first pass
197578,BAL-11,2026-03-15,Appeal,Priority,Closed,288.16,prefixed
661041,ARL-07,2026-03-19,Renewal,Standard,Escalated,436.49,unique
604181,FFX-03,2026-03-27,Intake,Priority,Escalated,489.23,prefixed
483788,STL-02,2026-03-28,Intake,Priority,Closed,905.42,first pass
538982,ARL-07,2026-03-06,REF NOTE: Intake,Priority,Escalated,982.5,first pass
239820,LOU-09,2026-03-04,Intake,Standard,Reviewed,419.88,first pass
110682,LOU-09,2026-03-28,Renewal,Standard,,240.11,first pass
707901,STL-02,2026-03-14,Appeal,Priority,Reviewed,990.04,first pass
706115,LOU-09,2026-03-31,Renewal,Priority,Closed,797.18,prefixed
110018,BAL-11,2026-03-15,Intake,Priority,Verified,824.56,first pass
238901,FFX-03,2026-03-25,Intake,Standard,Reviewed,508.84,bare
948594,LOU-09,2026-03-11,REF NOTE: Intake,Standard,,604.59,bare
655619,FFX-03,2026-03-21,Appeal,Standard,Closed,77.06,first pass
235416,LOU-09,2026-03-28,Intake,Standard,Reviewed,169.54,first pass
272839,LOU-09,2026-03-07,Intake,Standard,Closed,115.43,prefixed
917542,FFX-03,2026-03-08,Renewal,Priority,Verified,822.34,bare
569816,BAL-11,2026-03-23,Appeal,Priority,Reviewed,709.04,unique
218313,ARL-07,2026-03-09,Appeal,Priority,Closed,156.69,first pass
109706,LOU-09,2026-03-20,Appeal,Priority,Escalated,142.97,bare
578576,FFX-03,2026-03-15,Intake,Standard,Verified,338.66,bare
493415,LOU-09,2026-03-07,Appeal,Priority,Reviewed,23.53,unique
314348,BAL-11,2026-03-29,Intake,Priority,Open,234.48,first pass
751049,FFX-03,2026-03-15,REF NOTE: Intake,Priority,,846.23,prefixed
953030,FFX-03,2026-03-11,Renewal,Standard,Escalated,26.42,prefixed
419627,STL-02,2026-03-30,Renewal,Priority,,511.51,first pass
774041,FFX-03,2026-03-13,Intake,Standard,,873.9,prefixed
144798,ARL-07,2026-03-14,Intake,Priority,,830.34,unique
986657,FFX-03,2026-03-06,Appeal,Priority,,400.92,unique
851210,LOU-09,2026-03-08,Intake,Standard,Escalated,565.39,first pass
910139,BAL-11,2026-03-30,Renewal,Standard,Escalated,978.94,prefixed
550360,FFX-03,2026-03-25,Appeal,Priority,Reviewed,528.55,prefixed
477890,LOU-09,2026-03-20,REF NOTE: Intake,Priority,Escalated,850.6,unique
172460,BAL-11,2026-03-23,Intake,Standard,,100.9,bare
134196,FFX-03,2026-03-21,Intake,Standard,Verified,542.04,first pass
447211,FFX-03,2026-03-31,Appeal,Priority,Open,797.69,prefixed
806154,FFX-03,2026-03-25,Renewal,Priority,,943.98,bare
851321,STL-02,2026-03-29,Appeal,Priority,Closed,98.3,unique
254462,ARL-07,2026-03-14,REF NOTE: Intake,Standard,Open,125.06,unique
755444,LOU-09,2026-03-16,REF NOTE: Intake,Priority,Reviewed,271.77,bare
584168,FFX-03,2026-03-26,REF NOTE: Intake,Priority,Open,858.33,first pass
466756,STL-02,2026-03-18,REF NOTE: Intake,Standard,,812.89,bare
680163,FFX-03,2026-03-18,Renewal,Standard,Escalated,996.96,unique
344615,ARL-07,2026-03-08,REF NOTE: Intake,Priority,Open,966.3,prefixed
693237,LOU-09,2026-03-27,Renewal,Priority,Reviewed,992.51,prefixed
684102,STL-02,2026-03-20,Intake,Priority,Escalated,647.95,prefixed
924835,STL-02,2026-03-23,Appeal,Priority,Reviewed,791.74,unique
914799,ARL-07,2026-03-08,Intake,Priority,Verified,509.72,unique
362890,STL-02,2026-03-13,Appeal,Standard,Escalated,124.07,prefixed
742067,LOU-09,2026-03-09,REF NOTE: Intake,Standard,Closed,457.81,unique
565348,LOU-09,2026-03-28,Renewal,Priority,Escalated,363.83,unique
993775,ARL-07,2026-03-31,Appeal,Standard,Verified,293.74,unique
892494,LOU-09,2026-03-22,Renewal,Priority,Verified,49.79,unique
998301,FFX-03,2026-03-13,Renewal,Standard,,354.33,prefixed
169750,ARL-07,2026-03-21,Appeal,Standard,Open,112.49,bare
359109,BAL-11,2026-03-06,REF NOTE: Intake,Standard,Reviewed,780.13,first pass
421234,LOU-09,2026-03-10,REF NOTE: Intake,Standard,,509.35,unique
770506,LOU-09,2026-03-24,REF NOTE: Intake,Standard,Open,926.79,prefixed
972047,FFX-03,2026-03-25,Intake,Priority,Closed,423.09,bare
408856,ARL-07,2026-03-10,Renewal,Priority,Closed,179.53,prefixed
394677,FFX-03,2026-03-10,Appeal,Standard,Closed,333.25,first pass
459022,BAL-11,2026-03-30,Renewal,Priority,Open,153.88,prefixed
538714,LOU-09,2026-03-27,Intake,Priority,Closed,30.19,prefixed
633352,ARL-07,2026-03-12,Intake,Priority,Escalated,726.35,first pass
894100,BAL-11,2026-03-16,Intake,Priority,Open,179.06,first pass
976138,BAL-11,2026-03-27,REF NOTE: Intake,Standard,Open,185.16,prefixed
735906,BAL-11,2026-03-04,Renewal,Standard,,45.87,bare
